order_key,order_id,product_key,customer_key,employee_key,shipper_key,order_date,required_date,shipped_date,shipping_timeline,unit_price,quantity,discount,sales_amount,total_order_freight,allocated_freight
713,10518,24,80,4,2,25/04/2014,09/05/2014,05/05/2014,Shipped Early,4.5,5,0,22.5,218.15,1.18
714,10518,38,80,4,2,25/04/2014,09/05/2014,05/05/2014,Shipped Early,263.5,15,0,3952.5,218.15,207.77
715,10518,44,80,4,2,25/04/2014,09/05/2014,05/05/2014,Shipped Early,19.45,9,0,175.05,218.15,9.2
716,10519,10,14,6,3,28/04/2014,26/05/2014,01/05/2014,Shipped Early,31,16,0.05,471.2,91.76,18.68
717,10519,56,14,6,3,28/04/2014,26/05/2014,01/05/2014,Shipped Early,38,40,0,1520,91.76,60.27
718,10519,60,14,6,3,28/04/2014,26/05/2014,01/05/2014,Shipped Early,34,10,0.05,323,91.76,12.81
719,10520,24,70,7,1,29/04/2014,27/05/2014,01/05/2014,Shipped Early,4.5,8,0,36,13.37,2.41
720,10520,53,70,7,1,29/04/2014,27/05/2014,01/05/2014,Shipped Early,32.8,5,0,164,13.37,10.96
721,10521,35,12,8,2,29/04/2014,27/05/2014,02/05/2014,Shipped Early,18,3,0,54,17.22,4.12
722,10521,41,12,8,2,29/04/2014,27/05/2014,02/05/2014,Shipped Early,9.65,10,0,96.5,17.22,7.37
723,10521,68,12,8,2,29/04/2014,27/05/2014,02/05/2014,Shipped Early,12.5,6,0,75,17.22,5.73
724,10522,1,44,4,1,30/04/2014,28/05/2014,06/05/2014,Shipped Early,18,40,0.2,576,45.33,11.26
725,10522,8,44,4,1,30/04/2014,28/05/2014,06/05/2014,Shipped Early,40,24,0,960,45.33,18.77
726,10522,30,44,4,1,30/04/2014,28/05/2014,06/05/2014,Shipped Early,25.89,20,0.2,414.24,45.33,8.1
727,10522,40,44,4,1,30/04/2014,28/05/2014,06/05/2014,Shipped Early,18.4,25,0.2,368,45.33,7.2
728,10523,17,72,7,2,01/05/2014,29/05/2014,30/05/2014,Shipping Delayed,39,25,0.1,877.5,77.63,27.87
729,10523,20,72,7,2,01/05/2014,29/05/2014,30/05/2014,Shipping Delayed,81,15,0.1,1093.5,77.63,34.73
730,10523,37,72,7,2,01/05/2014,29/05/2014,30/05/2014,Shipping Delayed,26,18,0.1,421.2,77.63,13.38
731,10523,41,72,7,2,01/05/2014,29/05/2014,30/05/2014,Shipping Delayed,9.65,6,0.1,52.11,77.63,1.65
732,10524,10,5,1,2,01/05/2014,29/05/2014,07/05/2014,Shipped Early,31,2,0,62,244.79,4.75
733,10524,30,5,1,2,01/05/2014,29/05/2014,07/05/2014,Shipped Early,25.89,10,0,258.9,244.79,19.85
734,10524,43,5,1,2,01/05/2014,29/05/2014,07/05/2014,Shipped Early,46,60,0,2760,244.79,211.62
735,10524,54,5,1,2,01/05/2014,29/05/2014,07/05/2014,Shipped Early,7.45,15,0,111.75,244.79,8.57
736,10525,36,9,1,2,02/05/2014,30/05/2014,23/05/2014,Shipped Early,19,30,0,570,11.06,7.7
737,10525,40,9,1,2,02/05/2014,30/05/2014,23/05/2014,Shipped Early,18.4,15,0.1,248.4,11.06,3.36
738,10526,1,87,4,2,05/05/2014,02/06/2014,15/05/2014,Shipped Early,18,8,0.15,122.4,58.59,6.23
739,10526,13,87,4,2,05/05/2014,02/06/2014,15/05/2014,Shipped Early,6,10,0,60,58.59,3.05
740,10526,56,87,4,2,05/05/2014,02/06/2014,15/05/2014,Shipped Early,38,30,0.15,969,58.59,49.31
741,10527,4,63,7,1,05/05/2014,02/06/2014,07/05/2014,Shipped Early,22,50,0.1,990,41.9,27.6
742,10527,36,63,7,1,05/05/2014,02/06/2014,07/05/2014,Shipped Early,19,30,0.1,513,41.9,14.3
743,10528,11,32,6,2,06/05/2014,20/05/2014,09/05/2014,Shipped Early,21,3,0,63,3.35,0.54
744,10528,33,32,6,2,06/05/2014,20/05/2014,09/05/2014,Shipped Early,2.5,8,0.2,16,3.35,0.14
745,10528,72,32,6,2,06/05/2014,20/05/2014,09/05/2014,Shipped Early,34.8,9,0,313.2,3.35,2.68
746,10529,55,50,5,2,07/05/2014,04/06/2014,09/05/2014,Shipped Early,24,14,0,336,66.69,23.69
747,10529,68,50,5,2,07/05/2014,04/06/2014,09/05/2014,Shipped Early,12.5,20,0,250,66.69,17.62
748,10529,69,50,5,2,07/05/2014,04/06/2014,09/05/2014,Shipped Early,36,10,0,360,66.69,25.38
749,10530,17,59,3,2,08/05/2014,05/06/2014,12/05/2014,Shipped Early,39,40,0,1560,339.22,126.6
750,10530,43,59,3,2,08/05/2014,05/06/2014,12/05/2014,Shipped Early,46,25,0,1150,339.22,93.33
751,10530,61,59,3,2,08/05/2014,05/06/2014,12/05/2014,Shipped Early,28.5,20,0,570,339.22,46.26
752,10530,76,59,3,2,08/05/2014,05/06/2014,12/05/2014,Shipped Early,18,50,0,900,339.22,73.04
753,10531,59,54,7,1,08/05/2014,05/06/2014,19/05/2014,Shipped Early,55,2,0,110,8.12,8.12
754,10532,30,19,7,3,09/05/2014,06/06/2014,12/05/2014,Shipped Early,25.89,15,0,388.35,74.46,36.31
755,10532,66,19,7,3,09/05/2014,06/06/2014,12/05/2014,Shipped Early,17,24,0,408,74.46,38.15
756,10533,4,24,8,1,12/05/2014,09/06/2014,22/05/2014,Shipped Early,22,50,0.05,1045,188.04,88.43
757,10533,72,24,8,1,12/05/2014,09/06/2014,22/05/2014,Shipped Early,34.8,24,0,835.2,188.04,70.67
758,10533,73,24,8,1,12/05/2014,09/06/2014,22/05/2014,Shipped Early,15,24,0.05,342,188.04,28.94
759,10534,30,44,8,2,12/05/2014,09/06/2014,14/05/2014,Shipped Early,25.89,10,0,258.9,27.94,15.53
760,10534,40,44,8,2,12/05/2014,09/06/2014,14/05/2014,Shipped Early,18.4,10,0.2,147.2,27.94,8.83
761,10534,54,44,8,2,12/05/2014,09/06/2014,14/05/2014,Shipped Early,7.45,10,0.2,59.6,27.94,3.58
762,10535,11,3,4,1,13/05/2014,10/06/2014,21/05/2014,Shipped Early,21,50,0.1,945,15.64,7.62
763,10535,40,3,4,1,13/05/2014,10/06/2014,21/05/2014,Shipped Early,18.4,10,0.1,165.6,15.64,1.33
764,10535,57,3,4,1,13/05/2014,10/06/2014,21/05/2014,Shipped Early,19.5,5,0.1,87.75,15.64,0.71
765,10535,59,3,4,1,13/05/2014,10/06/2014,21/05/2014,Shipped Early,55,15,0.1,742.5,15.64,5.98
766,10536,12,44,3,2,14/05/2014,11/06/2014,06/06/2014,Shipped Early,38,15,0.25,427.5,58.88,15.3
767,10536,31,44,3,2,14/05/2014,11/06/2014,06/06/2014,Shipped Early,12.5,20,0,250,58.88,8.95
768,10536,33,44,3,2,14/05/2014,11/06/2014,06/06/2014,Shipped Early,2.5,30,0,75,58.88,2.68
769,10536,60,44,3,2,14/05/2014,11/06/2014,06/06/2014,Shipped Early,34,35,0.25,892.5,58.88,31.95
770,10537,31,68,1,1,14/05/2014,28/05/2014,19/05/2014,Shipped Early,12.5,30,0,375,78.85,16.21
771,10537,51,68,1,1,14/05/2014,28/05/2014,19/05/2014,Shipped Early,53,6,0,318,78.85,13.75
772,10537,58,68,1,1,14/05/2014,28/05/2014,19/05/2014,Shipped Early,13.25,20,0,265,78.85,11.46
773,10537,72,68,1,1,14/05/2014,28/05/2014,19/05/2014,Shipped Early,34.8,21,0,730.8,78.85,31.6
774,10537,73,68,1,1,14/05/2014,28/05/2014,19/05/2014,Shipped Early,15,9,0,135,78.85,5.84
775,10538,70,11,9,3,15/05/2014,12/06/2014,16/05/2014,Shipped Early,15,7,0,105,4.87,3.66
776,10538,72,11,9,3,15/05/2014,12/06/2014,16/05/2014,Shipped Early,34.8,1,0,34.8,4.87,1.21
777,10539,13,11,6,3,16/05/2014,13/06/2014,23/05/2014,Shipped Early,6,8,0,48,12.36,1.67
778,10539,21,11,6,3,16/05/2014,13/06/2014,23/05/2014,Shipped Early,10,15,0,150,12.36,5.22
779,10539,33,11,6,3,16/05/2014,13/06/2014,23/05/2014,Shipped Early,2.5,15,0,37.5,12.36,1.3
780,10539,49,11,6,3,16/05/2014,13/06/2014,23/05/2014,Shipped Early,20,6,0,120,12.36,4.17
781,10540,3,63,3,3,19/05/2014,16/06/2014,13/06/2014,Shipped Early,10,60,0,600,1007.64,59.32
782,10540,26,63,3,3,19/05/2014,16/06/2014,13/06/2014,Shipped Early,31.23,40,0,1249.2,1007.64,123.51
783,10540,38,63,3,3,19/05/2014,16/06/2014,13/06/2014,Shipped Early,263.5,30,0,7905,1007.64,781.56
784,10540,68,63,3,3,19/05/2014,16/06/2014,13/06/2014,Shipped Early,12.5,35,0,437.5,1007.64,43.26
785,10541,24,34,2,1,19/05/2014,16/06/2014,29/05/2014,Shipped Early,4.5,35,0.1,141.75,68.65,5
786,10541,38,34,2,1,19/05/2014,16/06/2014,29/05/2014,Shipped Early,263.5,4,0.1,948.6,68.65,33.46
787,10541,65,34,2,1,19/05/2014,16/06/2014,29/05/2014,Shipped Early,21.05,36,0.1,682.02,68.65,24.05
788,10541,71,34,2,1,19/05/2014,16/06/2014,29/05/2014,Shipped Early,21.5,9,0.1,174.15,68.65,6.14
789,10542,11,39,1,3,20/05/2014,17/06/2014,26/05/2014,Shipped Early,21,15,0.05,299.25,10.95,6.99
790,10542,54,39,1,3,20/05/2014,17/06/2014,26/05/2014,Shipped Early,7.45,24,0.05,169.86,10.95,3.96
791,10543,12,46,8,2,21/05/2014,18/06/2014,23/05/2014,Shipped Early,38,30,0.15,969,48.17,31.02
792,10543,23,46,8,2,21/05/2014,18/06/2014,23/05/2014,Shipped Early,9,70,0.15,535.5,48.17,17.15
793,10544,28,48,4,1,21/05/2014,18/06/2014,30/05/2014,Shipped Early,45.6,7,0,319.2,24.91,19.06
794,10544,67,48,4,1,21/05/2014,18/06/2014,30/05/2014,Shipped Early,14,7,0,98,24.91,5.85
795,10545,11,43,8,2,22/05/2014,19/06/2014,26/06/2014,Shipping Delayed,21,10,0,210,11.92,11.92
796,10546,7,84,1,3,23/05/2014,20/06/2014,27/05/2014,Shipped Early,30,10,0,300,194.72,20.77
797,10546,35,84,1,3,23/05/2014,20/06/2014,27/05/2014,Shipped Early,18,30,0,540,194.72,37.39
798,10546,62,84,1,3,23/05/2014,20/06/2014,27/05/2014,Shipped Early,49.3,40,0,1972,194.72,136.55
799,10547,32,72,3,2,23/05/2014,20/06/2014,02/06/2014,Shipped Early,32,24,0.15,652.8,178.43,64.97
800,10547,36,72,3,2,23/05/2014,20/06/2014,02/06/2014,Shipped Early,19,60,0,1140,178.43,113.46
801,10548,34,79,3,2,26/05/2014,23/06/2014,02/06/2014,Shipped Early,14,10,0.25,105,1.43,0.63
802,10548,41,79,3,2,26/05/2014,23/06/2014,02/06/2014,Shipped Early,9.65,14,0,135.1,1.43,0.8
803,10549,31,63,5,1,27/05/2014,10/06/2014,30/05/2014,Shipped Early,12.5,55,0.15,584.38,171.24,28.15
804,10549,45,63,5,1,27/05/2014,10/06/2014,30/05/2014,Shipped Early,9.5,100,0.15,807.5,171.24,38.9
805,10549,51,63,5,1,27/05/2014,10/06/2014,30/05/2014,Shipped Early,53,48,0.15,2162.4,171.24,104.18
806,10550,17,30,7,3,28/05/2014,25/06/2014,06/06/2014,Shipped Early,39,8,0.1,280.8,4.32,1.78
807,10550,19,30,7,3,28/05/2014,25/06/2014,06/06/2014,Shipped Early,9.2,10,0,92,4.32,0.58
808,10550,21,30,7,3,28/05/2014,25/06/2014,06/06/2014,Shipped Early,10,6,0.1,54,4.32,0.34
809,10550,61,30,7,3,28/05/2014,25/06/2014,06/06/2014,Shipped Early,28.5,10,0.1,256.5,4.32,1.62
810,10551,16,28,4,3,28/05/2014,09/07/2014,06/06/2014,Shipped Early,17.45,40,0.15,593.3,72.95,25.8
811,10551,35,28,4,3,28/05/2014,09/07/2014,06/06/2014,Shipped Early,18,20,0.15,306,72.95,13.31
812,10551,44,28,4,3,28/05/2014,09/07/2014,06/06/2014,Shipped Early,19.45,40,0,778,72.95,33.84
813,10552,69,35,2,1,29/05/2014,26/06/2014,05/06/2014,Shipped Early,36,18,0,648,83.22,61.25
814,10552,75,35,2,1,29/05/2014,26/06/2014,05/06/2014,Shipped Early,7.75,30,0,232.5,83.22,21.97
815,10553,11,87,2,2,30/05/2014,27/06/2014,03/06/2014,Shipped Early,21,15,0,315,149.49,30.45
816,10553,16,87,2,2,30/05/2014,27/06/2014,03/06/2014,Shipped Early,17.45,14,0,244.3,149.49,23.62
817,10553,22,87,2,2,30/05/2014,27/06/2014,03/06/2014,Shipped Early,21,24,0,504,149.49,48.72
818,10553,31,87,2,2,30/05/2014,27/06/2014,03/06/2014,Shipped Early,12.5,30,0,375,149.49,36.25
819,10553,35,87,2,2,30/05/2014,27/06/2014,03/06/2014,Shipped Early,18,6,0,108,149.49,10.44
820,10554,16,56,4,3,30/05/2014,27/06/2014,05/06/2014,Shipped Early,17.45,30,0.05,497.33,120.97,34.81
821,10554,23,56,4,3,30/05/2014,27/06/2014,05/06/2014,Shipped Early,9,20,0.05,171,120.97,11.97
822,10554,62,56,4,3,30/05/2014,27/06/2014,05/06/2014,Shipped Early,49.3,20,0.05,936.7,120.97,65.55
823,10554,77,56,4,3,30/05/2014,27/06/2014,05/06/2014,Shipped Early,13,10,0.05,123.5,120.97,8.64
824,10555,14,71,6,3,02/06/2014,30/06/2014,04/06/2014,Shipped Early,23.25,30,0.2,558,252.49,47.85
825,10555,19,71,6,3,02/06/2014,30/06/2014,04/06/2014,Shipped Early,9.2,35,0.2,257.6,252.49,22.09
826,10555,24,71,6,3,02/06/2014,30/06/2014,04/06/2014,Shipped Early,4.5,18,0.2,64.8,252.49,5.56
827,10555,51,71,6,3,02/06/2014,30/06/2014,04/06/2014,Shipped Early,53,20,0.2,848,252.49,72.72
828,10555,56,71,6,3,02/06/2014,30/06/2014,04/06/2014,Shipped Early,38,40,0.2,1216,252.49,104.28
829,10556,72,73,2,1,03/06/2014,15/07/2014,13/06/2014,Shipped Early,34.8,24,0,835.2,9.8,9.8
830,10557,64,44,9,2,03/06/2014,17/06/2014,06/06/2014,Shipped Early,33.25,30,0,997.5,96.72,83.71
831,10557,75,44,9,2,03/06/2014,17/06/2014,06/06/2014,Shipped Early,7.75,20,0,155,96.72,13.01
832,10558,47,4,1,2,04/06/2014,02/07/2014,10/06/2014,Shipped Early,9.5,25,0,237.5,72.97,8.09
833,10558,51,4,1,2,04/06/2014,02/07/2014,10/06/2014,Shipped Early,53,20,0,1060,72.97,36.1
834,10558,52,4,1,2,04/06/2014,02/07/2014,10/06/2014,Shipped Early,7,30,0,210,72.97,7.15
835,10558,53,4,1,2,04/06/2014,02/07/2014,10/06/2014,Shipped Early,32.8,18,0,590.4,72.97,20.1
836,10558,73,4,1,2,04/06/2014,02/07/2014,10/06/2014,Shipped Early,15,3,0,45,72.97,1.53
837,10559,41,7,6,1,05/06/2014,03/07/2014,13/06/2014,Shipped Early,9.65,12,0.05,110.01,8.05,1.7
838,10559,55,7,6,1,05/06/2014,03/07/2014,13/06/2014,Shipped Early,24,18,0.05,410.4,8.05,6.35
839,10560,30,25,8,1,06/06/2014,04/07/2014,09/06/2014,Shipped Early,25.89,20,0,517.8,36.65,17.7
840,10560,62,25,8,1,06/06/2014,04/07/2014,09/06/2014,Shipped Early,49.3,15,0.25,554.63,36.65,18.95
841,10561,44,24,2,2,06/06/2014,04/07/2014,09/06/2014,Shipped Early,19.45,10,0,194.5,242.21,16.56
842,10561,51,24,2,2,06/06/2014,04/07/2014,09/06/2014,Shipped Early,53,50,0,2650,242.21,225.65
843,10562,33,66,1,1,09/06/2014,07/07/2014,12/06/2014,Shipped Early,2.5,20,0.1,45,22.95,2.11
844,10562,62,66,1,1,09/06/2014,07/07/2014,12/06/2014,Shipped Early,49.3,10,0.1,443.7,22.95,20.84
845,10563,36,67,2,2,10/06/2014,22/07/2014,24/06/2014,Shipped Early,19,25,0,475,60.43,29.75
846,10563,52,67,2,2,10/06/2014,22/07/2014,24/06/2014,Shipped Early,7,70,0,490,60.43,30.68
847,10564,17,65,4,3,10/06/2014,08/07/2014,16/06/2014,Shipped Early,39,16,0.05,592.8,13.75,6.61
848,10564,31,65,4,3,10/06/2014,08/07/2014,16/06/2014,Shipped Early,12.5,6,0.05,71.25,13.75,0.79
849,10564,55,65,4,3,10/06/2014,08/07/2014,16/06/2014,Shipped Early,24,25,0.05,570,13.75,6.35
850,10565,24,51,8,2,11/06/2014,09/07/2014,18/06/2014,Shipped Early,4.5,25,0.1,101.25,7.15,1.13
851,10565,64,51,8,2,11/06/2014,09/07/2014,18/06/2014,Shipped Early,33.25,18,0.1,538.65,7.15,6.02
852,10566,11,7,9,1,12/06/2014,10/07/2014,18/06/2014,Shipped Early,21,35,0.15,624.75,88.4,31.36
853,10566,18,7,9,1,12/06/2014,10/07/2014,18/06/2014,Shipped Early,62.5,18,0.15,956.25,88.4,48
854,10566,76,7,9,1,12/06/2014,10/07/2014,18/06/2014,Shipped Early,18,10,0,180,88.4,9.04
855,10567,31,37,1,1,12/06/2014,10/07/2014,17/06/2014,Shipped Early,12.5,60,0.2,600,33.97,8.09
856,10567,51,37,1,1,12/06/2014,10/07/2014,17/06/2014,Shipped Early,53,3,0,159,33.97,2.14
857,10567,59,37,1,1,12/06/2014,10/07/2014,17/06/2014,Shipped Early,55,40,0.2,1760,33.97,23.73
858,10568,10,29,3,3,13/06/2014,11/07/2014,09/07/2014,Shipped Early,31,5,0,155,6.54,6.54
859,10569,31,65,5,1,16/06/2014,14/07/2014,11/07/2014,Shipped Early,12.5,35,0.2,350,58.98,23.19
860,10569,76,65,5,1,16/06/2014,14/07/2014,11/07/2014,Shipped Early,18,30,0,540,58.98,35.79
861,10570,11,51,3,3,17/06/2014,15/07/2014,19/06/2014,Shipped Early,21,15,0.05,299.25,188.99,22.94
862,10570,56,51,3,3,17/06/2014,15/07/2014,19/06/2014,Shipped Early,38,60,0.05,2166,188.99,166.05
863,10571,14,20,8,3,17/06/2014,29/07/2014,04/07/2014,Shipped Early,23.25,11,0.15,217.39,26.06,10.29
864,10571,42,20,8,3,17/06/2014,29/07/2014,04/07/2014,Shipped Early,14,28,0.15,333.2,26.06,15.77
865,10572,16,5,3,2,18/06/2014,16/07/2014,25/06/2014,Shipped Early,17.45,12,0.1,188.46,116.43,14.62
866,10572,32,5,3,2,18/06/2014,16/07/2014,25/06/2014,Shipped Early,32,10,0.1,288,116.43,22.34
867,10572,40,5,3,2,18/06/2014,16/07/2014,25/06/2014,Shipped Early,18.4,50,0,920,116.43,71.36
868,10572,75,5,3,2,18/06/2014,16/07/2014,25/06/2014,Shipped Early,7.75,15,0.1,104.63,116.43,8.12
869,10573,17,3,7,3,19/06/2014,17/07/2014,20/06/2014,Shipped Early,39,18,0,702,84.84,28.61
870,10573,34,3,7,3,19/06/2014,17/07/2014,20/06/2014,Shipped Early,14,40,0,560,84.84,22.82
871,10573,53,3,7,3,19/06/2014,17/07/2014,20/06/2014,Shipped Early,32.8,25,0,820,84.84,33.41
872,10574,33,82,4,2,19/06/2014,17/07/2014,30/06/2014,Shipped Early,2.5,14,0,35,37.6,1.72
873,10574,40,82,4,2,19/06/2014,17/07/2014,30/06/2014,Shipped Early,18.4,2,0,36.8,37.6,1.81
874,10574,62,82,4,2,19/06/2014,17/07/2014,30/06/2014,Shipped Early,49.3,10,0,493,37.6,24.25
875,10574,64,82,4,2,19/06/2014,17/07/2014,30/06/2014,Shipped Early,33.25,6,0,199.5,37.6,9.81
876,10575,59,52,5,1,20/06/2014,04/07/2014,30/06/2014,Shipped Early,55,12,0,660,127.34,39.14
877,10575,63,52,5,1,20/06/2014,04/07/2014,30/06/2014,Shipped Early,43.9,6,0,263.4,127.34,15.62
878,10575,72,52,5,1,20/06/2014,04/07/2014,30/06/2014,Shipped Early,34.8,30,0,1044,127.34,61.91
879,10575,76,52,5,1,20/06/2014,04/07/2014,30/06/2014,Shipped Early,18,10,0,180,127.34,10.67
880,10576,1,80,3,3,23/06/2014,07/07/2014,30/06/2014,Shipped Early,18,10,0,180,18.56,3.98
881,10576,31,80,3,3,23/06/2014,07/07/2014,30/06/2014,Shipped Early,12.5,20,0,250,18.56,5.53
882,10576,44,80,3,3,23/06/2014,07/07/2014,30/06/2014,Shipped Early,19.45,21,0,408.45,18.56,9.04
883,10577,39,82,9,2,23/06/2014,04/08/2014,30/06/2014,Shipped Early,18,10,0,180,25.41,8.04
884,10577,75,82,9,2,23/06/2014,04/08/2014,30/06/2014,Shipped Early,7.75,20,0,155,25.41,6.92
885,10577,77,82,9,2,23/06/2014,04/08/2014,30/06/2014,Shipped Early,13,18,0,234,25.41,10.45
886,10578,35,11,4,3,24/06/2014,22/07/2014,25/07/2014,Shipping Delayed,18,20,0,360,29.6,22.34
887,10578,57,11,4,3,24/06/2014,22/07/2014,25/07/2014,Shipping Delayed,19.5,6,0,117,29.6,7.26
888,10579,15,45,1,2,25/06/2014,23/07/2014,04/07/2014,Shipped Early,15.5,10,0,155,13.73,6.7
889,10579,75,45,1,2,25/06/2014,23/07/2014,04/07/2014,Shipped Early,7.75,21,0,162.75,13.73,7.03
890,10580,14,56,4,3,26/06/2014,24/07/2014,01/07/2014,Shipped Early,23.25,15,0.05,331.31,75.89,24.8
891,10580,41,56,4,3,26/06/2014,24/07/2014,01/07/2014,Shipped Early,9.65,9,0.05,82.51,75.89,6.18
892,10580,65,56,4,3,26/06/2014,24/07/2014,01/07/2014,Shipped Early,21.05,30,0.05,599.93,75.89,44.91
893,10581,75,21,3,1,26/06/2014,24/07/2014,02/07/2014,Shipped Early,7.75,50,0.2,310,3.01,3.01
894,10582,57,6,3,2,27/06/2014,25/07/2014,14/07/2014,Shipped Early,19.5,4,0,78,27.71,6.55
895,10582,76,6,3,2,27/06/2014,25/07/2014,14/07/2014,Shipped Early,18,14,0,252,27.71,21.16
896,10583,29,87,2,2,30/06/2014,28/07/2014,04/07/2014,Shipped Early,123.79,10,0,1237.9,7.28,4.03
897,10583,60,87,2,2,30/06/2014,28/07/2014,04/07/2014,Shipped Early,34,24,0.15,693.6,7.28,2.26
898,10583,69,87,2,2,30/06/2014,28/07/2014,04/07/2014,Shipped Early,36,10,0.15,306,7.28,1
899,10584,31,7,4,1,30/06/2014,28/07/2014,04/07/2014,Shipped Early,12.5,50,0.05,593.75,59.14,59.14
900,10585,47,88,7,1,01/07/2014,29/07/2014,10/07/2014,Shipped Early,9.5,15,0,142.5,13.41,13.41
901,10586,52,66,9,1,02/07/2014,30/07/2014,09/07/2014,Shipped Early,7,4,0.15,23.8,0.48,0.48
902,10587,26,61,1,1,02/07/2014,30/07/2014,09/07/2014,Shipped Early,31.23,6,0,187.38,62.52,14.51
903,10587,35,61,1,1,02/07/2014,30/07/2014,09/07/2014,Shipped Early,18,20,0,360,62.52,27.88
904,10587,77,61,1,1,02/07/2014,30/07/2014,09/07/2014,Shipped Early,13,20,0,260,62.52,20.13
905,10588,18,63,2,3,03/07/2014,31/07/2014,10/07/2014,Shipped Early,62.5,40,0.2,2000,194.67,124.79
906,10588,42,63,2,3,03/07/2014,31/07/2014,10/07/2014,Shipped Early,14,100,0.2,1120,194.67,69.88
907,10589,35,32,8,2,04/07/2014,01/08/2014,14/07/2014,Shipped Early,18,4,0,72,4.42,4.42
908,10590,1,51,4,3,07/07/2014,04/08/2014,14/07/2014,Shipped Early,18,20,0,360,44.77,14.64
909,10590,77,51,4,3,07/07/2014,04/08/2014,14/07/2014,Shipped Early,13,60,0.05,741,44.77,30.13
910,10591,3,83,1,1,07/07/2014,21/07/2014,16/07/2014,Shipped Early,10,14,0,140,55.92,9.64
911,10591,7,83,1,1,07/07/2014,21/07/2014,16/07/2014,Shipped Early,30,10,0,300,55.92,20.65
912,10591,54,83,1,1,07/07/2014,21/07/2014,16/07/2014,Shipped Early,7.45,50,0,372.5,55.92,25.64
913,10592,15,44,3,1,08/07/2014,05/08/2014,16/07/2014,Shipped Early,15.5,25,0.05,368.13,32.1,22.88
914,10592,26,44,3,1,08/07/2014,05/08/2014,16/07/2014,Shipped Early,31.23,5,0.05,148.34,32.1,9.22
915,10593,20,44,7,2,09/07/2014,06/08/2014,13/08/2014,Shipping Delayed,81,21,0.2,1360.8,174.2,118.86
916,10593,69,44,7,2,09/07/2014,06/08/2014,13/08/2014,Shipping Delayed,36,20,0.2,576,174.2,50.31
917,10593,76,44,7,2,09/07/2014,06/08/2014,13/08/2014,Shipping Delayed,18,4,0.2,57.6,174.2,5.03
918,10594,52,55,3,2,09/07/2014,06/08/2014,16/07/2014,Shipped Early,7,24,0,168,5.24,1.56
919,10594,58,55,3,2,09/07/2014,06/08/2014,16/07/2014,Shipped Early,13.25,30,0,397.5,5.24,3.68
920,10595,35,20,2,1,10/07/2014,07/08/2014,14/07/2014,Shipped Early,18,30,0.25,405,96.78,8.3
921,10595,61,20,2,1,10/07/2014,07/08/2014,14/07/2014,Shipped Early,28.5,120,0.25,2565,96.78,52.54
922,10595,69,20,2,1,10/07/2014,07/08/2014,14/07/2014,Shipped Early,36,65,0.25,1755,96.78,35.95
923,10596,56,89,8,1,11/07/2014,08/08/2014,12/08/2014,Shipping Delayed,38,5,0.2,152,16.34,2.1
924,10596,63,89,8,1,11/07/2014,08/08/2014,12/08/2014,Shipping Delayed,43.9,24,0.2,842.88,16.34,11.66
925,10596,75,89,8,1,11/07/2014,08/08/2014,12/08/2014,Shipping Delayed,7.75,30,0.2,186,16.34,2.57
926,10597,24,59,7,3,11/07/2014,08/08/2014,18/07/2014,Shipped Early,4.5,35,0.2,126,35.12,6.16
927,10597,57,59,7,3,11/07/2014,08/08/2014,18/07/2014,Shipped Early,19.5,20,0,390,35.12,19.07
928,10597,65,59,7,3,11/07/2014,08/08/2014,18/07/2014,Shipped Early,21.05,12,0.2,202.08,35.12,9.88
929,10598,27,65,1,3,14/07/2014,11/08/2014,18/07/2014,Shipped Early,43.9,50,0,2195,44.42,40.82
930,10598,71,65,1,3,14/07/2014,11/08/2014,18/07/2014,Shipped Early,21.5,9,0,193.5,44.42,3.6
931,10599,62,11,6,3,15/07/2014,26/08/2014,21/07/2014,Shipped Early,49.3,10,0,493,29.98,29.98
932,10600,54,36,4,1,16/07/2014,13/08/2014,21/07/2014,Shipped Early,7.45,4,0,29.8,45.13,2.8
933,10600,73,36,4,1,16/07/2014,13/08/2014,21/07/2014,Shipped Early,15,30,0,450,45.13,42.33
934,10601,13,35,7,1,16/07/2014,27/08/2014,22/07/2014,Shipped Early,6,60,0,360,58.3,9.19
935,10601,59,35,7,1,16/07/2014,27/08/2014,22/07/2014,Shipped Early,55,35,0,1925,58.3,49.11
936,10602,77,83,8,2,17/07/2014,14/08/2014,22/07/2014,Shipped Early,13,5,0.25,48.75,2.92,2.92
937,10603,22,71,8,2,18/07/2014,15/08/2014,08/08/2014,Shipped Early,21,48,0,1008,48.77,33.15
938,10603,49,71,8,2,18/07/2014,15/08/2014,08/08/2014,Shipped Early,20,25,0.05,475,48.77,15.62
939,10604,48,28,1,1,18/07/2014,15/08/2014,29/07/2014,Shipped Early,12.75,6,0.1,68.85,7.46,2.22
940,10604,76,28,1,1,18/07/2014,15/08/2014,29/07/2014,Shipped Early,18,10,0.1,162,7.46,5.24
941,10605,16,51,1,2,21/07/2014,18/08/2014,29/07/2014,Shipped Early,17.45,30,0.05,497.33,379.13,45.88
942,10605,59,51,1,2,21/07/2014,18/08/2014,29/07/2014,Shipped Early,55,20,0.05,1045,379.13,96.4
943,10605,60,51,1,2,21/07/2014,18/08/2014,29/07/2014,Shipped Early,34,70,0.05,2261,379.13,208.58
